"","ParticipantID","id","target","response","accuracy","trial_number","randomise_blocks","soundfile","sentencenum","rewardcue","cents"
"1831","23","5c7ed3c5cc6a9c000153d29b"," CAT CHASED GRAY GREY MOUSE","the cat chased the grey mouse",100,"71",9,"csp098_F01_babbleSNR-3.mp3",98,"0",0
"1832","23","5c7ed3c5cc6a9c000153d29b"," TROUBLED CHILD NEEDED MOTHER","the small child ate the goo",25,"72",9,"csp056_F01_babbleSNR-3.mp3",56,"0",0
"1833","23","5c7ed3c5cc6a9c000153d29b"," PRETTY WOMAN LIKED COOKIES","the pretty woman led the caboose",50,"73",5,"csp057_F01_babbleSNR-3.mp3",57,"0",0
"1834","23","5c7ed3c5cc6a9c000153d29b"," HOT SUN WARMED TEA","the hot sun warmed the tea",100,"74",5,"csp064_F01_babbleSNR-3.mp3",64,"0",0
"1835","23","5c7ed3c5cc6a9c000153d29b"," TEACHER CHOSE DIFFICULT QUESTION","the teacher chose to give a detention",50,"75",5,"csp158_F01_babbleSNR-3.mp3",158,"0",0
"1836","23","5c7ed3c5cc6a9c000153d29b"," SMALL ANIMAL SCARED BABY","the small animal scurried quietly",50,"76",5,"csp020_F01_babbleSNR-3.mp3",20,"0",0
"1837","23","5c7ed3c5cc6a9c000153d29b"," DOCTOR OWNED YELLOW CAR","the doctor owned a happy puppy",50,"77",7,"csp086_F01_babbleSNR-3.mp3",86,"$$$",31.25
"1838","23","5c7ed3c5cc6a9c000153d29b"," WIND DESTROYED TINY HOUSE","the women destroyed the coffee house",50,"78",7,"csp101_F01_babbleSNR-3.mp3",101,"$$$",31.25
"1839","23","5c7ed3c5cc6a9c000153d29b"," CHEF CHOSE DELICIOUS CHEESE","the chef chose the dish he should choose",50,"79",7,"csp105_F01_babbleSNR-3.mp3",105,"$$$",31.25
"1840","23","5c7ed3c5cc6a9c000153d29b"," SMALL FAMILY PLAYED GAME","the small family played the game",100,"80",7,"csp052_F01_babbleSNR-3.mp3",52,"$$$",62.5
"1841","24","5db4a409d27e05000f0eaa00"," TALENTED MUSICIAN KNEW SONGS","none",0,"1",14,"csp013_F01_babbleSNR-3.mp3",13,"0",0
"1842","24","5db4a409d27e05000f0eaa00"," CHILDREN LIKED FRESH VEGETABLES","left",0,"2",14,"csp128_F01_babbleSNR-3.mp3",128,"0",0
"1843","24","5db4a409d27e05000f0eaa00"," SOFT MUSIC PLEASED BOSS","self",0,"3",14,"csp078_F01_babbleSNR-3.mp3",78,"0",0
"1844","24","5db4a409d27e05000f0eaa00"," MEAN CHILDREN BROKE RULES","around",0,"4",14,"csp080_F01_babbleSNR-3.mp3",80,"0",0
"1845","24","5db4a409d27e05000f0eaa00"," PRESIDENT GAVE INTERESTING SPEECH","problem",0,"5",16,"csp149_F01_babbleSNR-3.mp3",149,"0",0
"1846","24","5db4a409d27e05000f0eaa00"," MAN HEARD BEAUTIFUL MUSIC","salad",0,"6",16,"csp150_F01_babbleSNR-3.mp3",150,"0",0
"1847","24","5db4a409d27e05000f0eaa00"," LARGE MONKEY CHASED CHILD","fun",0,"7",16,"csp004_F01_babbleSNR-3.mp3",4,"0",0
"1848","24","5db4a409d27e05000f0eaa00"," FAMILY CLEANED DIRTY HOUSE","freinds",0,"8",16,"csp141_F01_babbleSNR-3.mp3",141,"0",0
"1849","24","5db4a409d27e05000f0eaa00"," BROTHER MET TALENTED ARTIST","do",0,"9",3,"csp091_F01_babbleSNR-3.mp3",91,"0",0
"1850","24","5db4a409d27e05000f0eaa00"," GRANDFATHER MADE WOODEN CHAIR","self matter",0,"10",3,"csp155_F01_babbleSNR-3.mp3",155,"0",0
"1851","24","5db4a409d27e05000f0eaa00"," NEIGHBOR LIKED LOUD SONG","bad",0,"11",3,"csp097_F01_babbleSNR-3.mp3",97,"0",0
"1852","24","5db4a409d27e05000f0eaa00"," TEACHER WROTE DIFFICULT QUESTION","cheap",0,"12",3,"csp087_F01_babbleSNR-3.mp3",87,"0",0
"1853","24","5db4a409d27e05000f0eaa00"," WOMAN HEARD BEAUTIFUL SONG","self happy",0,"13",10,"csp112_F01_babbleSNR-3.mp3",112,"0",0
"1854","24","5db4a409d27e05000f0eaa00"," TRAVELERS VISITED NEW MUSEUM","around",0,"14",10,"csp119_F01_babbleSNR-3.mp3",119,"0",0
"1855","24","5db4a409d27e05000f0eaa00"," MEAN BEAR ATE FRUIT","fella",0,"15",10,"csp005_F01_babbleSNR-3.mp3",5,"0",0
"1856","24","5db4a409d27e05000f0eaa00"," TALENTED AUTHOR RECEIVED PRIZE","recipet",0,"16",10,"csp022_F01_babbleSNR-3.mp3",22,"0",0
"1857","24","5db4a409d27e05000f0eaa00"," MONKEY WANTED YELLOW BANANA","around",0,"17",13,"csp145_F01_babbleSNR-3.mp3",145,"$$$",0
"1858","24","5db4a409d27e05000f0eaa00"," SCHOOL NEEDED NEW TEACHER","self",0,"18",13,"csp148_F01_babbleSNR-3.mp3",148,"$$$",0
"1859","24","5db4a409d27e05000f0eaa00"," BOY CARRIED HEAVY CHAIR","happy",0,"19",13,"csp104_F01_babbleSNR-3.mp3",104,"$$$",0
"1860","24","5db4a409d27e05000f0eaa00"," ENGLISH STUDENT READ BOOK","be around",0,"20",13,"csp063_F01_babbleSNR-3.mp3",63,"$$$",0
"1861","24","5db4a409d27e05000f0eaa00"," HORRIBLE STORY UPSET GRANDMOTHER","self",0,"21",20,"csp079_F01_babbleSNR-3.mp3",79,"0",0
"1862","24","5db4a409d27e05000f0eaa00"," LOUD NOISE UPSET BABY","mineral",0,"22",20,"csp006_F01_babbleSNR-3.mp3",6,"0",0
"1863","24","5db4a409d27e05000f0eaa00"," GRAY GREY RABBIT LOVED CARROTS","self",0,"23",20,"csp047_F01_babbleSNR-3.mp3",47,"0",0
"1864","24","5db4a409d27e05000f0eaa00"," SON LOVED TOY CAR","happy",0,"24",20,"csp143_F01_babbleSNR-3.mp3",143,"0",0
"1865","24","5db4a409d27e05000f0eaa00"," HUNGRY RABBIT ATE CARROTS","rabbit",25,"25",6,"csp073_F01_babbleSNR-3.mp3",73,"0",0
"1866","24","5db4a409d27e05000f0eaa00"," TEAM PLAYED DIFFICULT GAME","salad",0,"26",6,"csp100_F01_babbleSNR-3.mp3",100,"0",0
"1867","24","5db4a409d27e05000f0eaa00"," CUSTOMERS HATED BLACK TEA","around",0,"27",6,"csp121_F01_babbleSNR-3.mp3",121,"0",0
"1868","24","5db4a409d27e05000f0eaa00"," DARK HOUSE SCARED BABY","house",25,"28",6,"csp012_F01_babbleSNR-3.mp3",12,"0",0
"1869","24","5db4a409d27e05000f0eaa00"," GRANDFATHER CHOSE OLD MOVIE","rewrad",0,"29",18,"csp127_F01_babbleSNR-3.mp3",127,"0",0
"1870","24","5db4a409d27e05000f0eaa00"," BLACK BEAR SCARED VISITORS","back around",0,"30",18,"csp008_F01_babbleSNR-3.mp3",8,"0",0
"1871","24","5db4a409d27e05000f0eaa00"," GRAY GREY MOUSE ATE CHEESE","in the house",0,"31",18,"csp002_F01_babbleSNR-3.mp3",2,"0",0
"1872","24","5db4a409d27e05000f0eaa00"," THIRSTY DOG DRANK WATER","fast food",0,"32",18,"csp076_F01_babbleSNR-3.mp3",76,"0",0
"1873","24","5db4a409d27e05000f0eaa00"," COUPLE WANTED YOUNGEST CHILD","one choice",0,"33",8,"csp160_F01_babbleSNR-3.mp3",160,"0",0
"1874","24","5db4a409d27e05000f0eaa00"," WOMAN MET RICH ACTOR","clean around",0,"34",8,"csp085_F01_babbleSNR-3.mp3",85,"0",0
"1875","24","5db4a409d27e05000f0eaa00"," TINY FLIES BOTHERED GIRL","happy",0,"35",8,"csp017_F01_babbleSNR-3.mp3",17,"0",0
"1876","24","5db4a409d27e05000f0eaa00"," CHEF COOKED DELICIOUS FOOD","chef salad",25,"36",8,"csp094_F01_babbleSNR-3.mp3",94,"0",0
"1877","24","5db4a409d27e05000f0eaa00"," STORE SOLD DIRTY CLOTHES","cleaning",0,"37",4,"csp088_F01_babbleSNR-3.mp3",88,"$$$",0
"1878","24","5db4a409d27e05000f0eaa00"," MAN ATE FRESH PEPPERS","fresh powder",25,"38",4,"csp134_F01_babbleSNR-3.mp3",134,"$$$",15.625
"1879","24","5db4a409d27e05000f0eaa00"," SMALL BOY CHOSE GAME","full back",0,"39",4,"csp050_F01_babbleSNR-3.mp3",50,"$$$",0
"1880","24","5db4a409d27e05000f0eaa00"," SMALL RESTAURANT NEEDED MONEY","yourself",0,"40",4,"csp061_F01_babbleSNR-3.mp3",61,"$$$",0
"1881","24","5db4a409d27e05000f0eaa00"," YOUNGEST SISTER WATCHED PARADE","siri",0,"41",2,"csp029_F01_babbleSNR-3.mp3",29,"0",0
"1882","24","5db4a409d27e05000f0eaa00"," PROFESSOR GAVE UNFAIR GRADE","proffeser",0,"42",2,"csp123_F01_babbleSNR-3.mp3",123,"0",0
"1883","24","5db4a409d27e05000f0eaa00"," FOOTBALL PLAYER WON PRIZE","part time",0,"43",2,"csp069_F01_babbleSNR-3.mp3",69,"0",0
"1884","24","5db4a409d27e05000f0eaa00"," MOTHER DRANK ORANGE JUICE","be around",0,"44",2,"csp122_F01_babbleSNR-3.mp3",122,"0",0
"1885","24","5db4a409d27e05000f0eaa00"," MAN ATE LARGE MEAL","roach",0,"45",9,"csp106_F01_babbleSNR-3.mp3",106,"0",0
"1886","24","5db4a409d27e05000f0eaa00"," FAMILY WATCHED TALENTED PERFORMER","family watch",25,"46",9,"csp115_F01_babbleSNR-3.mp3",115,"0",0
"1887","24","5db4a409d27e05000f0eaa00"," CAT CHASED GRAY GREY MOUSE","self help",0,"47",9,"csp098_F01_babbleSNR-3.mp3",98,"0",0
"1888","24","5db4a409d27e05000f0eaa00"," TROUBLED CHILD NEEDED MOTHER","chrile",0,"48",9,"csp056_F01_babbleSNR-3.mp3",56,"0",0
"1889","24","5db4a409d27e05000f0eaa00"," DOCTOR OWNED YELLOW CAR","rogers",0,"49",7,"csp086_F01_babbleSNR-3.mp3",86,"0",0
"1890","24","5db4a409d27e05000f0eaa00"," WIND DESTROYED TINY HOUSE","be yourself",0,"50",7,"csp101_F01_babbleSNR-3.mp3",101,"0",0
"1891","24","5db4a409d27e05000f0eaa00"," CHEF CHOSE DELICIOUS CHEESE","sheets",0,"51",7,"csp105_F01_babbleSNR-3.mp3",105,"0",0
"1892","24","5db4a409d27e05000f0eaa00"," SMALL FAMILY PLAYED GAME","paper",0,"52",7,"csp052_F01_babbleSNR-3.mp3",52,"0",0
"1893","24","5db4a409d27e05000f0eaa00"," BUSY DAUGHTER JOINED MUSEUM","time",0,"53",12,"csp066_F01_babbleSNR-3.mp3",66,"0",0
"1894","24","5db4a409d27e05000f0eaa00"," PLAYER HURT LEFT HAND","firehouse",0,"54",12,"csp159_F01_babbleSNR-3.mp3",159,"0",0
"1895","24","5db4a409d27e05000f0eaa00"," TALENTED DOCTOR SAVED CHILD","spray",0,"55",12,"csp068_F01_babbleSNR-3.mp3",68,"0",0
"1896","24","5db4a409d27e05000f0eaa00"," THREE SISTERS SHARED CLOTHES","money",0,"56",12,"csp039_F01_babbleSNR-3.mp3",39,"0",0
"1897","24","5db4a409d27e05000f0eaa00"," PRETTY WOMAN LIKED COOKIES","lake house",0,"57",5,"csp057_F01_babbleSNR-3.mp3",57,"$$$",0
"1898","24","5db4a409d27e05000f0eaa00"," HOT SUN WARMED TEA","house salad",0,"58",5,"csp064_F01_babbleSNR-3.mp3",64,"$$$",0
"1899","24","5db4a409d27e05000f0eaa00"," TEACHER CHOSE DIFFICULT QUESTION","new jersey",0,"59",5,"csp158_F01_babbleSNR-3.mp3",158,"$$$",0
"1900","24","5db4a409d27e05000f0eaa00"," SMALL ANIMAL SCARED BABY","sound",0,"60",5,"csp020_F01_babbleSNR-3.mp3",20,"$$$",0
"1901","24","5db4a409d27e05000f0eaa00"," BOSS BOUGHT NEW CAR","brass",0,"61",17,"csp147_F01_babbleSNR-3.mp3",147,"0",0
"1902","24","5db4a409d27e05000f0eaa00"," MOTHER BAKED DELICIOUS COOKIES","calorie",0,"62",17,"csp099_F01_babbleSNR-3.mp3",99,"0",0
"1903","24","5db4a409d27e05000f0eaa00"," DOCTOR HELPED SICK PATIENT","hot dog",0,"63",17,"csp124_F01_babbleSNR-3.mp3",124,"0",0
"1904","24","5db4a409d27e05000f0eaa00"," COUPLE EXPECTED NEW BABY","around",0,"64",17,"csp136_F01_babbleSNR-3.mp3",136,"0",0
"1905","24","5db4a409d27e05000f0eaa00"," AUTHOR TOLD INTERESTING STORY","citrus",0,"65",15,"csp116_F01_babbleSNR-3.mp3",116,"0",0
"1906","24","5db4a409d27e05000f0eaa00"," BOSS MET NEW CUSTOMERS","clean",0,"66",15,"csp129_F01_babbleSNR-3.mp3",129,"0",0
"1907","24","5db4a409d27e05000f0eaa00"," BALL BROKE GLASS WINDOW","house",0,"67",15,"csp089_F01_babbleSNR-3.mp3",89,"0",0
"1908","24","5db4a409d27e05000f0eaa00"," HORSE MADE LOUD NOISE","non",0,"68",15,"csp152_F01_babbleSNR-3.mp3",152,"0",0
"1909","24","5db4a409d27e05000f0eaa00"," RICH BOYFRIEND OWNED HOUSES","jury",0,"69",19,"csp035_F01_babbleSNR-3.mp3",35,"0",0
"1910","24","5db4a409d27e05000f0eaa00"," HARDWORKING FARMER GREW CORN","reward",0,"70",19,"csp071_F01_babbleSNR-3.mp3",71,"0",0
"1911","24","5db4a409d27e05000f0eaa00"," MONKEY MADE HORRIBLE NOISE","a",0,"71",19,"csp131_F01_babbleSNR-3.mp3",131,"0",0
"1912","24","5db4a409d27e05000f0eaa00"," HOT COFFEE HURT BOY","zoo",0,"72",19,"csp019_F01_babbleSNR-3.mp3",19,"0",0
"1913","24","5db4a409d27e05000f0eaa00"," MAN SHARED DIFFICULT STORY","eating",0,"73",1,"csp108_F01_babbleSNR-3.mp3",108,"0",0
"1914","24","5db4a409d27e05000f0eaa00"," BOSS TOLD HORRIBLE JOKE","app",0,"74",1,"csp135_F01_babbleSNR-3.mp3",135,"0",0
"1915","24","5db4a409d27e05000f0eaa00"," GIRL LOVED SWEET COFFEE","metal",0,"75",1,"csp083_F01_babbleSNR-3.mp3",83,"0",0
"1916","24","5db4a409d27e05000f0eaa00"," STRONG FATHER CARRIED BROTHER","battery",0,"76",1,"csp003_F01_babbleSNR-3.mp3",3,"0",0
"1917","24","5db4a409d27e05000f0eaa00"," NURSE CLEANED DIRTY CLOTHES","problem",0,"77",11,"csp114_F01_babbleSNR-3.mp3",114,"$$$",0
"1918","24","5db4a409d27e05000f0eaa00"," FATHER HUGGED SAD DAUGHTER","iron",0,"78",11,"csp093_F01_babbleSNR-3.mp3",93,"$$$",0
"1919","24","5db4a409d27e05000f0eaa00"," PRETTY GIRL WON PRIZE","acer",0,"79",11,"csp031_F01_babbleSNR-3.mp3",31,"$$$",0
"1920","24","5db4a409d27e05000f0eaa00"," BOY CARRIED SMALL RABBIT","printer",0,"80",11,"csp139_F01_babbleSNR-3.mp3",139,"$$$",0
"1921","25","5e3f7b63badc6c1db1be6647"," PRETTY WOMAN LIKED COOKIES","none",0,"1",5,"csp057_F01_babbleSNR-3.mp3",57,"0",0
"1922","25","5e3f7b63badc6c1db1be6647"," HOT SUN WARMED TEA","cat",0,"2",5,"csp064_F01_babbleSNR-3.mp3",64,"0",0
"1923","25","5e3f7b63badc6c1db1be6647"," TEACHER CHOSE DIFFICULT QUESTION","the teacher chose",50,"3",5,"csp158_F01_babbleSNR-3.mp3",158,"0",0
"1924","25","5e3f7b63badc6c1db1be6647"," SMALL ANIMAL SCARED BABY","the small animals",25,"4",5,"csp020_F01_babbleSNR-3.mp3",20,"0",0
"1925","25","5e3f7b63badc6c1db1be6647"," MAN ATE LARGE MEAL","none",0,"5",9,"csp106_F01_babbleSNR-3.mp3",106,"0",0
"1926","25","5e3f7b63badc6c1db1be6647"," FAMILY WATCHED TALENTED PERFORMER","the family watched the teletubies",50,"6",9,"csp115_F01_babbleSNR-3.mp3",115,"0",0
"1927","25","5e3f7b63badc6c1db1be6647"," CAT CHASED GRAY GREY MOUSE","the cat chased the mouse",75,"7",9,"csp098_F01_babbleSNR-3.mp3",98,"0",0
"1928","25","5e3f7b63badc6c1db1be6647"," TROUBLED CHILD NEEDED MOTHER","none",0,"8",9,"csp056_F01_babbleSNR-3.mp3",56,"0",0
"1929","25","5e3f7b63badc6c1db1be6647"," BROTHER MET TALENTED ARTIST","none",0,"9",3,"csp091_F01_babbleSNR-3.mp3",91,"0",0
"1930","25","5e3f7b63badc6c1db1be6647"," GRANDFATHER MADE WOODEN CHAIR","the grandfather knew",25,"10",3,"csp155_F01_babbleSNR-3.mp3",155,"0",0
"1931","25","5e3f7b63badc6c1db1be6647"," NEIGHBOR LIKED LOUD SONG","the night",0,"11",3,"csp097_F01_babbleSNR-3.mp3",97,"0",0
"1932","25","5e3f7b63badc6c1db1be6647"," TEACHER WROTE DIFFICULT QUESTION","the teacher wrote a different",50,"12",3,"csp087_F01_babbleSNR-3.mp3",87,"0",0
"1933","25","5e3f7b63badc6c1db1be6647"," AUTHOR TOLD INTERESTING STORY","the author told an interesting story",100,"13",15,"csp116_F01_babbleSNR-3.mp3",116,"0",0
"1934","25","5e3f7b63badc6c1db1be6647"," BOSS MET NEW CUSTOMERS","the boss met",50,"14",15,"csp129_F01_babbleSNR-3.mp3",129,"0",0
"1935","25","5e3f7b63badc6c1db1be6647"," BALL BROKE GLASS WINDOW","the ball broke the glass window",100,"15",15,"csp089_F01_babbleSNR-3.mp3",89,"0",0
"1936","25","5e3f7b63badc6c1db1be6647"," HORSE MADE LOUD NOISE","the hourse made a loud noise",75,"16",15,"csp152_F01_babbleSNR-3.mp3",152,"0",0
"1937","25","5e3f7b63badc6c1db1be6647"," DOCTOR OWNED YELLOW CAR","the doctor owned the yellow car",100,"17",7,"csp086_F01_babbleSNR-3.mp3",86,"$$$",62.5
"1938","25","5e3f7b63badc6c1db1be6647"," WIND DESTROYED TINY HOUSE","the men destroyed the yellow house",50,"18",7,"csp101_F01_babbleSNR-3.mp3",101,"$$$",31.25
"1939","25","5e3f7b63badc6c1db1be6647"," CHEF CHOSE DELICIOUS CHEESE","the chef chose the toughest cheese",75,"19",7,"csp105_F01_babbleSNR-3.mp3",105,"$$$",46.875
"1940","25","5e3f7b63badc6c1db1be6647"," SMALL FAMILY PLAYED GAME","the small family lived in there",50,"20",7,"csp052_F01_babbleSNR-3.mp3",52,"$$$",31.25
"1941","25","5e3f7b63badc6c1db1be6647"," HUNGRY RABBIT ATE CARROTS","the hungry rabbit ate the carrots",100,"21",6,"csp073_F01_babbleSNR-3.mp3",73,"0",0
"1942","25","5e3f7b63badc6c1db1be6647"," TEAM PLAYED DIFFICULT GAME","the team played",50,"22",6,"csp100_F01_babbleSNR-3.mp3",100,"0",0
"1943","25","5e3f7b63badc6c1db1be6647"," CUSTOMERS HATED BLACK TEA","the customers needed to buy tea",50,"23",6,"csp121_F01_babbleSNR-3.mp3",121,"0",0
"1944","25","5e3f7b63badc6c1db1be6647"," DARK HOUSE SCARED BABY","none",0,"24",6,"csp012_F01_babbleSNR-3.mp3",12,"0",0
"1945","25","5e3f7b63badc6c1db1be6647"," HORRIBLE STORY UPSET GRANDMOTHER","the normal story",25,"25",20,"csp079_F01_babbleSNR-3.mp3",79,"0",0
"1946","25","5e3f7b63badc6c1db1be6647"," LOUD NOISE UPSET BABY","the loud noise lake",50,"26",20,"csp006_F01_babbleSNR-3.mp3",6,"0",0
"1947","25","5e3f7b63badc6c1db1be6647"," GRAY GREY RABBIT LOVED CARROTS","the gray rabbit left the carrots",75,"27",20,"csp047_F01_babbleSNR-3.mp3",47,"0",0
"1948","25","5e3f7b63badc6c1db1be6647"," SON LOVED TOY CAR","none",0,"28",20,"csp143_F01_babbleSNR-3.mp3",143,"0",0
"1949","25","5e3f7b63badc6c1db1be6647"," PRESIDENT GAVE INTERESTING SPEECH","none",0,"29",16,"csp149_F01_babbleSNR-3.mp3",149,"0",0
"1950","25","5e3f7b63badc6c1db1be6647"," MAN HEARD BEAUTIFUL MUSIC","none",0,"30",16,"csp150_F01_babbleSNR-3.mp3",150,"0",0
"1951","25","5e3f7b63badc6c1db1be6647"," LARGE MONKEY CHASED CHILD","the large monkey chased the check",75,"31",16,"csp004_F01_babbleSNR-3.mp3",4,"0",0
"1952","25","5e3f7b63badc6c1db1be6647"," FAMILY CLEANED DIRTY HOUSE","the family claimed the dirt house",50,"32",16,"csp141_F01_babbleSNR-3.mp3",141,"0",0
"1953","25","5e3f7b63badc6c1db1be6647"," RICH BOYFRIEND OWNED HOUSES","the rich boyfriend",50,"33",19,"csp035_F01_babbleSNR-3.mp3",35,"0",0
"1954","25","5e3f7b63badc6c1db1be6647"," HARDWORKING FARMER GREW CORN","none",0,"34",19,"csp071_F01_babbleSNR-3.mp3",71,"0",0
"1955","25","5e3f7b63badc6c1db1be6647"," MONKEY MADE HORRIBLE NOISE","the monkey made",50,"35",19,"csp131_F01_babbleSNR-3.mp3",131,"0",0
"1956","25","5e3f7b63badc6c1db1be6647"," HOT COFFEE HURT BOY","none",0,"36",19,"csp019_F01_babbleSNR-3.mp3",19,"0",0
"1957","25","5e3f7b63badc6c1db1be6647"," YOUNGEST SISTER WATCHED PARADE","the youngest sister",50,"37",2,"csp029_F01_babbleSNR-3.mp3",29,"$$$",31.25
"1958","25","5e3f7b63badc6c1db1be6647"," PROFESSOR GAVE UNFAIR GRADE","the professor gave the",50,"38",2,"csp123_F01_babbleSNR-3.mp3",123,"$$$",31.25
"1959","25","5e3f7b63badc6c1db1be6647"," FOOTBALL PLAYER WON PRIZE","the football player won the prize",100,"39",2,"csp069_F01_babbleSNR-3.mp3",69,"$$$",62.5
"1960","25","5e3f7b63badc6c1db1be6647"," MOTHER DRANK ORANGE JUICE","none",0,"40",2,"csp122_F01_babbleSNR-3.mp3",122,"$$$",0
"1961","25","5e3f7b63badc6c1db1be6647"," TALENTED MUSICIAN KNEW SONGS","none",0,"41",14,"csp013_F01_babbleSNR-3.mp3",13,"0",0
"1962","25","5e3f7b63badc6c1db1be6647"," CHILDREN LIKED FRESH VEGETABLES","the children led",25,"42",14,"csp128_F01_babbleSNR-3.mp3",128,"0",0
"1963","25","5e3f7b63badc6c1db1be6647"," SOFT MUSIC PLEASED BOSS","the soft music pleased the boss",100,"43",14,"csp078_F01_babbleSNR-3.mp3",78,"0",0
"1964","25","5e3f7b63badc6c1db1be6647"," MEAN CHILDREN BROKE RULES","none",0,"44",14,"csp080_F01_babbleSNR-3.mp3",80,"0",0
"1965","25","5e3f7b63badc6c1db1be6647"," BUSY DAUGHTER JOINED MUSEUM","the busy daughter joined the museum",100,"45",12,"csp066_F01_babbleSNR-3.mp3",66,"0",0
"1966","25","5e3f7b63badc6c1db1be6647"," PLAYER HURT LEFT HAND","the fire hurt his left hand",75,"46",12,"csp159_F01_babbleSNR-3.mp3",159,"0",0
"1967","25","5e3f7b63badc6c1db1be6647"," TALENTED DOCTOR SAVED CHILD","doctor saved the child",75,"47",12,"csp068_F01_babbleSNR-3.mp3",68,"0",0
"1968","25","5e3f7b63badc6c1db1be6647"," THREE SISTERS SHARED CLOTHES","the three sisters shared the clothes",100,"48",12,"csp039_F01_babbleSNR-3.mp3",39,"0",0
"1969","25","5e3f7b63badc6c1db1be6647"," MAN SHARED DIFFICULT STORY","the men shared",25,"49",1,"csp108_F01_babbleSNR-3.mp3",108,"0",0
"1970","25","5e3f7b63badc6c1db1be6647"," BOSS TOLD HORRIBLE JOKE","the boss told a horible joke",75,"50",1,"csp135_F01_babbleSNR-3.mp3",135,"0",0
"1971","25","5e3f7b63badc6c1db1be6647"," GIRL LOVED SWEET COFFEE","the girl loved the sweet coffee",100,"51",1,"csp083_F01_babbleSNR-3.mp3",83,"0",0
"1972","25","5e3f7b63badc6c1db1be6647"," STRONG FATHER CARRIED BROTHER","the strong daughter carried",50,"52",1,"csp003_F01_babbleSNR-3.mp3",3,"0",0
"1973","25","5e3f7b63badc6c1db1be6647"," STORE SOLD DIRTY CLOTHES","none",0,"53",4,"csp088_F01_babbleSNR-3.mp3",88,"0",0
"1974","25","5e3f7b63badc6c1db1be6647"," MAN ATE FRESH PEPPERS","the man ate the fresh",75,"54",4,"csp134_F01_babbleSNR-3.mp3",134,"0",0
"1975","25","5e3f7b63badc6c1db1be6647"," SMALL BOY CHOSE GAME","the small boy chased the",50,"55",4,"csp050_F01_babbleSNR-3.mp3",50,"0",0
"1976","25","5e3f7b63badc6c1db1be6647"," SMALL RESTAURANT NEEDED MONEY","the small resteruant needed milk",50,"56",4,"csp061_F01_babbleSNR-3.mp3",61,"0",0
"1977","25","5e3f7b63badc6c1db1be6647"," WOMAN HEARD BEAUTIFUL SONG","none",0,"57",10,"csp112_F01_babbleSNR-3.mp3",112,"$$$",0
"1978","25","5e3f7b63badc6c1db1be6647"," TRAVELERS VISITED NEW MUSEUM","the travellers visited the new museum",75,"58",10,"csp119_F01_babbleSNR-3.mp3",119,"$$$",46.875
"1979","25","5e3f7b63badc6c1db1be6647"," MEAN BEAR ATE FRUIT","the main bear ate the fruit",75,"59",10,"csp005_F01_babbleSNR-3.mp3",5,"$$$",46.875
"1980","25","5e3f7b63badc6c1db1be6647"," TALENTED AUTHOR RECEIVED PRIZE","the talented daughter received the prize",75,"60",10,"csp022_F01_babbleSNR-3.mp3",22,"$$$",46.875
"1981","25","5e3f7b63badc6c1db1be6647"," COUPLE WANTED YOUNGEST CHILD","the couple",25,"61",8,"csp160_F01_babbleSNR-3.mp3",160,"0",0
"1982","25","5e3f7b63badc6c1db1be6647"," WOMAN MET RICH ACTOR","the men",0,"62",8,"csp085_F01_babbleSNR-3.mp3",85,"0",0
"1983","25","5e3f7b63badc6c1db1be6647"," TINY FLIES BOTHERED GIRL","the tiny flies",50,"63",8,"csp017_F01_babbleSNR-3.mp3",17,"0",0
"1984","25","5e3f7b63badc6c1db1be6647"," CHEF COOKED DELICIOUS FOOD","the chef cooked the delicious food",100,"64",8,"csp094_F01_babbleSNR-3.mp3",94,"0",0
"1985","25","5e3f7b63badc6c1db1be6647"," GRANDFATHER CHOSE OLD MOVIE","the grandfather chose an old photo",75,"65",18,"csp127_F01_babbleSNR-3.mp3",127,"0",0
"1986","25","5e3f7b63badc6c1db1be6647"," BLACK BEAR SCARED VISITORS","none",0,"66",18,"csp008_F01_babbleSNR-3.mp3",8,"0",0
"1987","25","5e3f7b63badc6c1db1be6647"," GRAY GREY MOUSE ATE CHEESE","none",0,"67",18,"csp002_F01_babbleSNR-3.mp3",2,"0",0
"1988","25","5e3f7b63badc6c1db1be6647"," THIRSTY DOG DRANK WATER","the cats and dog drank the water",75,"68",18,"csp076_F01_babbleSNR-3.mp3",76,"0",0
"1989","25","5e3f7b63badc6c1db1be6647"," MONKEY WANTED YELLOW BANANA","none",0,"69",13,"csp145_F01_babbleSNR-3.mp3",145,"0",0
"1990","25","5e3f7b63badc6c1db1be6647"," SCHOOL NEEDED NEW TEACHER","none",0,"70",13,"csp148_F01_babbleSNR-3.mp3",148,"0",0
"1991","25","5e3f7b63badc6c1db1be6647"," BOY CARRIED HEAVY CHAIR","the boy carried the heavy chair",100,"71",13,"csp104_F01_babbleSNR-3.mp3",104,"0",0
"1992","25","5e3f7b63badc6c1db1be6647"," ENGLISH STUDENT READ BOOK","none",0,"72",13,"csp063_F01_babbleSNR-3.mp3",63,"0",0
"1993","25","5e3f7b63badc6c1db1be6647"," BOSS BOUGHT NEW CAR","none",0,"73",17,"csp147_F01_babbleSNR-3.mp3",147,"0",0
"1994","25","5e3f7b63badc6c1db1be6647"," MOTHER BAKED DELICIOUS COOKIES","the mother baked the delicious cookies",100,"74",17,"csp099_F01_babbleSNR-3.mp3",99,"0",0
